"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"t43632a","t","Poisoning by methylphenidate, intentional self-harm, initial encounter","Injury or poisoning",11,,
"t43641a","t","Poisoning by ecstasy, accidental (unintentional), initial encounter","Injury or poisoning",,10,13
"t4395xa","t","Adverse effect of unspecified psychotropic drug, initial encounter","Injury or poisoning",21,,14
"t4396xa","t","Underdosing of unspecified psychotropic drug, initial encounter","Injury or poisoning",,,10
"t443x1a","t","Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, accidental (unintentional), initial encounter","Injury or poisoning",,,11
"t443x2a","t","Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, intentional self-harm, initial encounter","Injury or poisoning",13,15,14
"t443x5a","t","Adverse effect of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, initial encounter","Injury or poisoning",37,45,44
"t443x6a","t","Underdosing of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, initial encounter","Injury or poisoning",,18,
"t444x5a","t","Adverse effect of predominantly alpha-adrenoreceptor agonists, initial encounter","Injury or poisoning",,11,
"t445x5a","t","Adverse effect of predominantly beta-adrenoreceptor agonists, initial encounter","Injury or poisoning",30,27,21
"t446x2a","t","Poisoning by alpha-adrenoreceptor antagonists, intentional self-harm, initial encounter","Injury or poisoning",14,10,
"t446x5a","t","Adverse effect of alpha-adrenoreceptor antagonists, initial encounter","Injury or poisoning",26,31,14
"t446x6a","t","Underdosing of alpha-adrenoreceptor antagonists, initial encounter","Injury or poisoning",,11,
"t447x1a","t","Poisoning by beta-adrenoreceptor antagonists, accidental (unintentional), initial encounter","Injury or poisoning",19,14,16
"t447x2a","t","Poisoning by beta-adrenoreceptor antagonists, intentional self-harm, initial encounter","Injury or poisoning",32,37,28
"t447x5a","t","Adverse effect of beta-adrenoreceptor antagonists, initial encounter","Injury or poisoning",370,297,270
"t447x6a","t","Underdosing of beta-adrenoreceptor antagonists, initial encounter","Injury or poisoning",61,40,57
"t448x5a","t","Adverse effect of centrally-acting and adrenergic-neuron-blocking agents, initial encounter","Injury or poisoning",15,13,
"t450x1a","t","Poisoning by antiallergic and antiemetic drugs, accidental (unintentional), initial encounter","Injury or poisoning",20,16,29
"t450x2a","t","Poisoning by antiallergic and antiemetic drugs, intentional self-harm, initial encounter","Injury or poisoning",103,103,92
"t450x2d","t","Poisoning by antiallergic and antiemetic drugs, intentional self-harm, subsequent encounter","Injury or poisoning",20,10,
"t450x5a","t","Adverse effect of antiallergic and antiemetic drugs, initial encounter","Injury or poisoning",65,60,52
"t451x5a","t","Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter","Injury or poisoning",4180,3781,3844
"t451x5d","t","Adverse effect of antineoplastic and immunosuppressive drugs, subsequent encounter","Injury or poisoning",40,45,26
"t451x5s","t","Adverse effect of antineoplastic and immunosuppressive drugs, sequela","Injury or poisoning",59,68,58
"t451x6a","t","Underdosing of antineoplastic and immunosuppressive drugs, initial encounter","Injury or poisoning",10,,
"t452x5a","t","Adverse effect of vitamins, initial encounter","Injury or poisoning",16,12,13
"t454x5a","t","Adverse effect of iron and its compounds, initial encounter","Injury or poisoning",14,,
"t45511a","t","Poisoning by anticoagulants, accidental (unintentional), initial encounter","Injury or poisoning",12,15,16
"t45515a","t","Adverse effect of anticoagulants, initial encounter","Injury or poisoning",1420,1380,1270
"t45516a","t","Underdosing of anticoagulants, initial encounter","Injury or poisoning",89,74,97
"t45525a","t","Adverse effect of antithrombotic drugs, initial encounter","Injury or poisoning",163,155,157
"t45526a","t","Underdosing of antithrombotic drugs, initial encounter","Injury or poisoning",28,21,35
"t45615a","t","Adverse effect of thrombolytic drugs, initial encounter","Injury or poisoning",45,30,44
"t457x5a","t","Adverse effect of anticoagulant antagonists, vitamin K and other coagulants, initial encounter","Injury or poisoning",12,,13
"t458x5a","t","Adverse effect of other primarily systemic and hematological agents, initial encounter","Injury or poisoning",103,69,72
"t460x5a","t","Adverse effect of cardiac-stimulant glycosides and drugs of similar action, initial encounter","Injury or poisoning",52,49,52
"t461x1a","t","Poisoning by calcium-channel blockers, accidental (unintentional), initial encounter","Injury or poisoning",12,11,
"t461x2a","t","Poisoning by calcium-channel blockers, intentional self-harm, initial encounter","Injury or poisoning",16,17,18
"t461x5a","t","Adverse effect of calcium-channel blockers, initial encounter","Injury or poisoning",162,140,124
"t461x6a","t","Underdosing of calcium-channel blockers, initial encounter","Injury or poisoning",19,15,29
"t462x5a","t","Adverse effect of other antidysrhythmic drugs, initial encounter","Injury or poisoning",134,161,120
"t462x6a","t","Underdosing of other antidysrhythmic drugs, initial encounter","Injury or poisoning",,,17
"t463x5a","t","Adverse effect of coronary vasodilators, initial encounter","Injury or poisoning",49,43,38
"t464x2a","t","Poisoning by angiotensin-converting-enzyme inhibitors, intentional self-harm, initial encounter","Injury or poisoning",16,14,
"t464x5a","t","Adverse effect of angiotensin-converting-enzyme inhibitors, initial encounter","Injury or poisoning",317,291,242
"t464x6a","t","Underdosing of angiotensin-converting-enzyme inhibitors, initial encounter","Injury or poisoning",29,50,51
"t465x1a","t","Poisoning by other antihypertensive drugs, accidental (unintentional), initial encounter","Injury or poisoning",18,18,11
"t465x2a","t","Poisoning by other antihypertensive drugs, intentional self-harm, initial encounter","Injury or poisoning",29,29,21
"t465x5a","t","Adverse effect of other antihypertensive drugs, initial encounter","Injury or poisoning",201,214,158
"t465x6a","t","Underdosing of other antihypertensive drugs, initial encounter","Injury or poisoning",75,73,82
"t466x5a","t","Adverse effect of antihyperlipidemic and antiarteriosclerotic drugs, initial encounter","Injury or poisoning",54,60,53
"t466x6a","t","Underdosing of antihyperlipidemic and antiarteriosclerotic drugs, initial encounter","Injury or poisoning",21,17,24
"t467x5a","t","Adverse effect of peripheral vasodilators, initial encounter","Injury or poisoning",10,,
"t471x5a","t","Adverse effect of other antacids and anti-gastric-secretion drugs, initial encounter","Injury or poisoning",37,41,32
"t472x5a","t","Adverse effect of stimulant laxatives, initial encounter","Injury or poisoning",13,,
"t473x5a","t","Adverse effect of saline and osmotic laxatives, initial encounter","Injury or poisoning",32,25,32
"t473x6a","t","Underdosing of saline and osmotic laxatives, initial encounter","Injury or poisoning",33,28,16
"t474x5a","t","Adverse effect of other laxatives, initial encounter","Injury or poisoning",41,38,26
"t481x2a","t","Poisoning by skeletal muscle relaxants [neuromuscular blocking agents], intentional self-harm, initial encounter","Injury or poisoning",14,19,17
"t481x5a","t","Adverse effect of skeletal muscle relaxants [neuromuscular blocking agents], initial encounter","Injury or poisoning",28,16,27
"t48205a","t","Adverse effect of unspecified drugs acting on muscles, initial encounter","Injury or poisoning",,10,
"t486x5a","t","Adverse effect of antiasthmatics, initial encounter","Injury or poisoning",75,64,39
"t486x6a","t","Underdosing of antiasthmatics, initial encounter","Injury or poisoning",17,15,
"t490x5a","t","Adverse effect of local antifungal, anti-infective and anti-inflammatory drugs, initial encounter","Injury or poisoning",22,12,18
"t500x5a","t","Adverse effect of mineralocorticoids and their antagonists, initial encounter","Injury or poisoning",84,87,78
"t501x5a","t","Adverse effect of loop [high-ceiling] diuretics, initial encounter","Injury or poisoning",410,378,362
"t501x6a","t","Underdosing of loop [high-ceiling] diuretics, initial encounter","Injury or poisoning",63,82,68
"t502x5a","t","Adverse effect of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, initial encounter","Injury or poisoning",1484,1395,1346
"t502x6a","t","Underdosing of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, initial encounter","Injury or poisoning",11,17,14
"t503x5a","t","Adverse effect of electrolytic, caloric and water-balance agents, initial encounter","Injury or poisoning",46,31,50
"t504x5a","t","Adverse effect of drugs affecting uric acid metabolism, initial encounter","Injury or poisoning",21,20,23
"t507x5a","t","Adverse effect of analeptics and opioid receptor antagonists, initial encounter","Injury or poisoning",24,19,13
"t507x6a","t","Underdosing of analeptics and opioid receptor antagonists, initial encounter","Injury or poisoning",,,14
"t508x5a","t","Adverse effect of diagnostic agents, initial encounter","Injury or poisoning",595,613,580
"t50b95a","t","Adverse effect of other viral vaccines, initial encounter","Injury or poisoning",14,,
"t50z15a","t","Adverse effect of immunoglobulin, initial encounter","Injury or poisoning",28,19,15
"t50901a","t","Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), initial encounter","Injury or poisoning",154,115,101
"t50902a","t","Poisoning by unspecified drugs, medicaments and biological substances, intentional self-harm, initial encounter","Injury or poisoning",82,89,81
"t50905a","t","Adverse effect of unspecified drugs, medicaments and biological substances, initial encounter","Injury or poisoning",427,416,361
"t50906a","t","Underdosing of unspecified drugs, medicaments and biological substances, initial encounter","Injury or poisoning",29,15,29
"t50911a","t","Poisoning by multiple unspecified drugs, medicaments and biological substances, accidental (unintentional), initial encounter","Injury or poisoning",11,25,39
"t50912a","t","Poisoning by multiple unspecified drugs, medicaments and biological substances, intentional self-harm, initial encounter","Injury or poisoning",,14,12
"t50915a","t","Adverse effect of multiple unspecified drugs, medicaments and biological substances, initial encounter","Injury or poisoning",46,93,108
"t50916a","t","Underdosing of multiple unspecified drugs, medicaments and biological substances, initial encounter","Injury or poisoning",11,27,49
"t50991a","t","Poisoning by other drugs, medicaments and biological substances, accidental (unintentional), initial encounter","Injury or poisoning",17,17,19
"t50992a","t","Poisoning by other drugs, medicaments and biological substances, intentional self-harm, initial encounter","Injury or poisoning",23,18,19
"t50995a","t","Adverse effect of other drugs, medicaments and biological substances, initial encounter","Injury or poisoning",269,229,218
"t50996a","t","Underdosing of other drugs, medicaments and biological substances, initial encounter","Injury or poisoning",46,47,49
"t510x1a","t","Toxic effect of ethanol, accidental (unintentional), initial encounter","Injury or poisoning",160,177,183
"t510x2a","t","Toxic effect of ethanol, intentional self-harm, initial encounter","Injury or poisoning",77,55,46
"t510x2d","t","Toxic effect of ethanol, intentional self-harm, subsequent encounter","Injury or poisoning",26,,
