Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
t391x2d,t,"Poisoning by 4-Aminophenol derivatives, intentional self-harm, subsequent encounter",Injury or poisoning,45.0,19.0,17.0
t39312d,t,"Poisoning by propionic acid derivatives, intentional self-harm, subsequent encounter",Injury or poisoning,21.0,11.0,13.0
t402x5a,t,"Adverse effect of other opioids, initial encounter",Injury or poisoning,1593.0,1371.0,1468.0
t40605a,t,"Adverse effect of unspecified narcotics, initial encounter",Injury or poisoning,788.0,654.0,587.0
t410x5a,t,"Adverse effect of inhaled anesthetics, initial encounter",Injury or poisoning,15.0,13.0,18.0
t426x6a,t,"Underdosing of other antiepileptic and sedative-hypnotic drugs, initial encounter",Injury or poisoning,86.0,103.0,96.0
t43221a,t,"Poisoning by selective serotonin reuptake inhibitors, accidental (unintentional), initial encounter",Injury or poisoning,10.0,12.0,14.0
t43222d,t,"Poisoning by selective serotonin reuptake inhibitors, intentional self-harm, subsequent encounter",Injury or poisoning,21.0,11.0,13.0
t43226a,t,"Underdosing of selective serotonin reuptake inhibitors, initial encounter",Injury or poisoning,93.0,74.0,70.0
t43291a,t,"Poisoning by other antidepressants, accidental (unintentional), initial encounter",Injury or poisoning,10.0,11.0,
t434x5a,t,"Adverse effect of butyrophenone and thiothixene neuroleptics, initial encounter",Injury or poisoning,46.0,35.0,44.0
t434x6a,t,"Underdosing of butyrophenone and thiothixene neuroleptics, initial encounter",Injury or poisoning,,13.0,
t43592d,t,"Poisoning by other antipsychotics and neuroleptics, intentional self-harm, subsequent encounter",Injury or poisoning,30.0,24.0,15.0
t43596a,t,"Underdosing of other antipsychotics and neuroleptics, initial encounter",Injury or poisoning,154.0,220.0,189.0
t443x6a,t,"Underdosing of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, initial encounter",Injury or poisoning,,18.0,
t447x1a,t,"Poisoning by beta-adrenoreceptor antagonists, accidental (unintentional), initial encounter",Injury or poisoning,19.0,14.0,16.0
t447x6a,t,"Underdosing of beta-adrenoreceptor antagonists, initial encounter",Injury or poisoning,61.0,40.0,57.0
t450x2d,t,"Poisoning by antiallergic and antiemetic drugs, intentional self-harm, subsequent encounter",Injury or poisoning,20.0,10.0,
t451x5a,t,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",Injury or poisoning,4180.0,3781.0,3844.0
t452x5a,t,"Adverse effect of vitamins, initial encounter",Injury or poisoning,16.0,12.0,13.0
t45515a,t,"Adverse effect of anticoagulants, initial encounter",Injury or poisoning,1420.0,1380.0,1270.0
t45525a,t,"Adverse effect of antithrombotic drugs, initial encounter",Injury or poisoning,163.0,155.0,157.0
t45526a,t,"Underdosing of antithrombotic drugs, initial encounter",Injury or poisoning,28.0,21.0,35.0
t461x1a,t,"Poisoning by calcium-channel blockers, accidental (unintentional), initial encounter",Injury or poisoning,12.0,11.0,
t461x6a,t,"Underdosing of calcium-channel blockers, initial encounter",Injury or poisoning,19.0,15.0,29.0
t463x5a,t,"Adverse effect of coronary vasodilators, initial encounter",Injury or poisoning,49.0,43.0,38.0
t464x5a,t,"Adverse effect of angiotensin-converting-enzyme inhibitors, initial encounter",Injury or poisoning,317.0,291.0,242.0
t464x6a,t,"Underdosing of angiotensin-converting-enzyme inhibitors, initial encounter",Injury or poisoning,29.0,50.0,51.0
t466x6a,t,"Underdosing of antihyperlipidemic and antiarteriosclerotic drugs, initial encounter",Injury or poisoning,21.0,17.0,24.0
t490x5a,t,"Adverse effect of local antifungal, anti-infective and anti-inflammatory drugs, initial encounter",Injury or poisoning,22.0,12.0,18.0
t502x6a,t,"Underdosing of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, initial encounter",Injury or poisoning,11.0,17.0,14.0
t508x5a,t,"Adverse effect of diagnostic agents, initial encounter",Injury or poisoning,595.0,613.0,580.0
t59811a,t,"Toxic effect of smoke, accidental (unintentional), initial encounter",Injury or poisoning,15.0,26.0,20.0
t783xxa,t,"Angioneurotic edema, initial encounter",Injury or poisoning,249.0,210.0,204.0
t81718a,t,"Complication of other artery following a procedure, not elsewhere classified, initial encounter",Injury or poisoning,107.0,86.0,125.0
t82867a,t,"Thrombosis due to cardiac prosthetic devices, implants and grafts, initial encounter",Injury or poisoning,111.0,117.0,117.0
t82868d,t,"Thrombosis due to vascular prosthetic devices, implants and grafts, subsequent encounter",Injury or poisoning,,15.0,
t8453xa,t,"Infection and inflammatory reaction due to internal right knee prosthesis, initial encounter",Injury or poisoning,193.0,164.0,189.0
t8454xa,t,"Infection and inflammatory reaction due to internal left knee prosthesis, initial encounter",Injury or poisoning,195.0,163.0,176.0
t8609,t,Other complications of bone marrow transplant,Injury or poisoning,38.0,26.0,23.0
t8621,t,Heart transplant rejection,Injury or poisoning,21.0,22.0,10.0
t86290,t,Cardiac allograft vasculopathy,Injury or poisoning,31.0,35.0,28.0
t865,t,Complications of stem cell transplant,Injury or poisoning,132.0,114.0,98.0
t8743,t,"Infection of amputation stump, right lower extremity",Injury or poisoning,187.0,148.0,139.0
t8744,t,"Infection of amputation stump, left lower extremity",Injury or poisoning,164.0,159.0,135.0
t8781,t,Dehiscence of amputation stump,Injury or poisoning,163.0,150.0,158.0
z006,z,Encounter for examination for normal comparison and control in clinical research program,Other health services,1996.0,1989.0,2474.0
z01810,z,Encounter for preprocedural cardiovascular examination,Other health services,70.0,70.0,43.0
z01811,z,Encounter for preprocedural respiratory examination,Other health services,29.0,29.0,22.0
z051,z,Observation and evaluation of newborn for suspected infectious condition ruled out,Other health services,4623.0,4328.0,5305.0
z111,z,Encounter for screening for respiratory tuberculosis,Other health services,498.0,761.0,863.0
z114,z,Encounter for screening for human immunodeficiency virus [HIV],Other health services,229.0,533.0,1120.0
z13228,z,Encounter for screening for other metabolic disorders,Other health services,1447.0,1049.0,1085.0
z139,z,"Encounter for screening, unspecified",Other health services,,350.0,131.0
z1621,z,Resistance to vancomycin,Other health services,308.0,372.0,344.0
z170,z,Estrogen receptor positive status [ER+],Other health services,352.0,280.0,245.0
z20818,z,Contact with and (suspected) exposure to other bacterial communicable diseases,Other health services,697.0,1117.0,1643.0
z20828,z,Contact with and (suspected) exposure to other viral communicable diseases,Other health services,69.0,17474.0,96083.0
z23,z,Encounter for immunization,Other health services,52421.0,42832.0,49784.0
z302,z,Encounter for sterilization,Other health services,2143.0,1828.0,2032.0
z3483,z,"Encounter for supervision of other normal pregnancy, third trimester",Other health services,5603.0,4389.0,5280.0
z3a01,z,Less than 8 weeks gestation of pregnancy,Other health services,117.0,91.0,124.0
z3a08,z,8 weeks gestation of pregnancy,Other health services,39.0,45.0,47.0
z3a09,z,9 weeks gestation of pregnancy,Other health services,28.0,40.0,26.0
z3a10,z,10 weeks gestation of pregnancy,Other health services,31.0,30.0,29.0
z3a12,z,12 weeks gestation of pregnancy,Other health services,36.0,30.0,33.0
z3a15,z,15 weeks gestation of pregnancy,Other health services,32.0,49.0,45.0
z3a16,z,16 weeks gestation of pregnancy,Other health services,55.0,51.0,54.0
z3a17,z,17 weeks gestation of pregnancy,Other health services,62.0,56.0,56.0
z3a18,z,18 weeks gestation of pregnancy,Other health services,68.0,68.0,70.0
z3a21,z,21 weeks gestation of pregnancy,Other health services,64.0,73.0,69.0
z3a23,z,23 weeks gestation of pregnancy,Other health services,86.0,84.0,101.0
z3a24,z,24 weeks gestation of pregnancy,Other health services,121.0,109.0,116.0
z3a25,z,25 weeks gestation of pregnancy,Other health services,99.0,93.0,90.0
z3a26,z,26 weeks gestation of pregnancy,Other health services,113.0,103.0,103.0
z3a27,z,27 weeks gestation of pregnancy,Other health services,130.0,81.0,128.0
z3a34,z,34 weeks gestation of pregnancy,Other health services,606.0,554.0,550.0
z3a35,z,35 weeks gestation of pregnancy,Other health services,881.0,742.0,818.0
z3a36,z,36 weeks gestation of pregnancy,Other health services,1679.0,1452.0,1608.0
z3a38,z,38 weeks gestation of pregnancy,Other health services,7192.0,6542.0,6685.0
z3a39,z,39 weeks gestation of pregnancy,Other health services,15684.0,14258.0,14803.0
z3a40,z,40 weeks gestation of pregnancy,Other health services,7133.0,6347.0,6814.0
z3a41,z,41 weeks gestation of pregnancy,Other health services,1733.0,1611.0,1816.0
z370,z,Single live birth,Other health services,38772.0,35075.0,37060.0
z371,z,Single stillbirth,Other health services,294.0,292.0,302.0
z372,z,"Twins, both liveborn",Other health services,596.0,539.0,556.0
z373,z,"Twins, one liveborn and one stillborn",Other health services,17.0,13.0,10.0
z3800,z,"Single liveborn infant, delivered vaginally",Other health services,28096.0,25401.0,26595.0
z3801,z,"Single liveborn infant, delivered by cesarean",Other health services,10652.0,9620.0,10457.0
z3831,z,"Twin liveborn infant, delivered by cesarean",Other health services,875.0,834.0,825.0
z430,z,Encounter for attention to tracheostomy,Other health services,577.0,652.0,708.0
z431,z,Encounter for attention to gastrostomy,Other health services,724.0,736.0,777.0
z4781,z,Encounter for orthopedic aftercare following surgical amputation,Other health services,260.0,253.0,212.0
z4789,z,Encounter for other orthopedic aftercare,Other health services,765.0,732.0,638.0
z4821,z,Encounter for aftercare following heart transplant,Other health services,16.0,24.0,13.0
z5111,z,Encounter for antineoplastic chemotherapy,Other health services,1324.0,1225.0,1084.0
z5112,z,Encounter for antineoplastic immunotherapy,Other health services,52.0,69.0,90.0
z515,z,Encounter for palliative care,Other health services,10297.0,11180.0,13166.0
z560,z,"Unemployment, unspecified",Other health services,5141.0,5027.0,5831.0
z590,z,Homelessness,Other health services,11182.0,11127.0,11355.0
z599,z,"Problem related to housing and economic circumstances, unspecified",Other health services,719.0,439.0,378.0
z609,z,"Problem related to social environment, unspecified",Other health services,907.0,847.0,810.0
z62810,z,Personal history of physical and sexual abuse in childhood,Other health services,5353.0,4978.0,5198.0
z62811,z,Personal history of psychological abuse in childhood,Other health services,2443.0,2680.0,3093.0
z62812,z,Personal history of neglect in childhood,Other health services,693.0,639.0,596.0
z639,z,"Problem related to primary support group, unspecified",Other health services,529.0,499.0,464.0
z653,z,Problems related to other legal circumstances,Other health services,1258.0,1329.0,1489.0
z658,z,Other specified problems related to psychosocial circumstances,Other health services,416.0,324.0,251.0
z66,z,Do not resuscitate,Other health services,22819.0,24230.0,26544.0
z6711,z,"Type A blood, Rh negative",Other health services,400.0,350.0,399.0
z6741,z,"Type O blood, Rh negative",Other health services,457.0,470.0,494.0
z6791,z,"Unspecified blood type, Rh negative",Other health services,391.0,381.0,364.0
z681,z,"Body mass index [BMI] 19.9 or less, adult",Other health services,6585.0,6029.0,6599.0
z6841,z,"Body mass index [BMI]40.0-44.9, adult",Other health services,7623.0,7350.0,8962.0
z6842,z,"Body mass index [BMI] 45.0-49.9, adult",Other health services,4008.0,3708.0,4624.0
z6843,z,"Body mass index [BMI] 50.0-59.9, adult",Other health services,3233.0,3129.0,3659.0
z720,z,Tobacco use,Other health services,5193.0,4699.0,4725.0
z7409,z,Other reduced mobility,Other health services,794.0,657.0,716.0
z741,z,Need for assistance with personal care,Other health services,132.0,174.0,87.0
z77128,z,Contact with and (suspected) exposure to other hazards in the physical environment,Other health services,70.0,42.0,31.0
z7901,z,Long term (current) use of anticoagulants,Other health services,31115.0,31513.0,31335.0
z7902,z,Long term (current) use of antithrombotics/antiplatelets,Other health services,13920.0,14637.0,16779.0
z794,z,Long term (current) use of insulin,Other health services,31874.0,30844.0,33015.0
z7951,z,Long term (current) use of inhaled steroids,Other health services,8272.0,8672.0,9043.0
z7982,z,Long term (current) use of aspirin,Other health services,52253.0,50588.0,53075.0
z7984,z,Long term (current) use of oral hypoglycemic drugs,Other health services,24510.0,23949.0,25509.0
z79890,z,Hormone replacement therapy,Other health services,8125.0,12406.0,16439.0
z79899,z,Other long term (current) drug therapy,Other health services,76774.0,88387.0,100501.0
z813,z,Family history of other psychoactive substance abuse and dependence,Other health services,282.0,706.0,627.0
z818,z,Family history of other mental and behavioral disorders,Other health services,3214.0,3952.0,4311.0
z8249,z,Family history of ischemic heart disease and other diseases of the circulatory system,Other health services,11335.0,10578.0,6950.0
z8261,z,Family history of arthritis,Other health services,568.0,473.0,443.0
z833,z,Family history of diabetes mellitus,Other health services,8092.0,7037.0,5532.0
z8349,z,"Family history of other endocrine, nutritional and metabolic diseases",Other health services,471.0,455.0,415.0
z85028,z,Personal history of other malignant neoplasm of stomach,Other health services,233.0,199.0,203.0
z8507,z,Personal history of malignant neoplasm of pancreas,Other health services,298.0,279.0,318.0
z85118,z,Personal history of other malignant neoplasm of bronchus and lung,Other health services,1502.0,1608.0,1425.0
z853,z,Personal history of malignant neoplasm of breast,Other health services,6091.0,5321.0,5398.0
z8546,z,Personal history of malignant neoplasm of prostate,Other health services,5215.0,4809.0,4829.0
z85528,z,Personal history of other malignant neoplasm of kidney,Other health services,1448.0,1372.0,1388.0
z85850,z,Personal history of malignant neoplasm of thyroid,Other health services,902.0,804.0,881.0
